State,District,Subdivision,Block,Panchayat,Village,Pincode
Odisha,Jajpur,Dasarathpur,Dasarathapur,Nizampur,Nizampur,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Nuapatna,Khannagar,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Odei (Mangalpur),Champeipal,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Palada,Bihari,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Palata Pur,Palatpur,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Panchupur,Asanpur,755005
Odisha,Jajpur,Dasarathpur,Dasarathapur,Panjara Sahi,Katikata,755014
Odisha,Jajpur,Dasarathpur,Dasarathapur,Paripada,Nizampur,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Penthabad,Taliha,755024
Odisha,Jajpur,Dasarathpur,Dasarathapur,Prakata Pur,Dasarathpur,755006
Odisha,Jajpur,Dasarathpur,Dasarathapur,Pubasahi,Biruan,755006
Odisha,Jajpur,Dasarathpur,Dasarathapur,Radhagan,Nizampur,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Rahasoi,Rahasoi,755062
Odisha,Jajpur,Dasarathpur,Dasarathapur,Rambila,Biripata,755013
Odisha,Jajpur,Dasarathpur,Dasarathapur,Ramchandrapur,Taliha,755024
Odisha,Jajpur,Dasarathpur,Dasarathapur,Rangas,Asanpur,755005
Odisha,Jajpur,Dasarathpur,Dasarathapur,Ranua,Khandara,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Saimada,Kamardihi,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sanadogada,Akarpada,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sanaindas,Chhitalo,755062
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sanakuanla,Biripata,755013
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sasandabindha,Bihari,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sathibati,Palatpur,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Saundhi,Bihari,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Senanda,Biruan,755015
Odisha,Jajpur,Dasarathpur,Dasarathapur,Shamsundar Pur,Jayantra,755006
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sidheswar,Taliha,755024
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sidheswarpur,Taliha,755024
Odisha,Jajpur,Dasarathpur,Dasarathapur,Solpat,Nizampur,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sribachhapur,Taliha,755024
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sridharpur,Akarpada,755062
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sripura,Gramanandipur,755006
Odisha,Jajpur,Dasarathpur,Dasarathapur,Sudgobinda,Khandara,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Susua,Susua,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Taliha,Taliha,755024
Odisha,Jajpur,Dasarathpur,Dasarathapur,Taranga Sagarpur,Champeipal,755006
Odisha,Jajpur,Dasarathpur,Dasarathapur,Tarapada,Tarapada,755004
Odisha,Jajpur,Dasarathpur,Dasarathapur,Tentulidia,Dahanihata,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Thalakudi,Thalkudi,755011
Odisha,Jajpur,Dasarathpur,Dasarathapur,Udaypur,Champeipal,755017
Odisha,Jajpur,Dharmasala,Dahrmasala,Abhayapur,Abhayapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Achhutapur,Abhayapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Agaramala,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Alarpur,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Alijanga,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Anjira (Ct),Anjira,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Anlajhatia,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Anlatikara,Abhayapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Antia,Antia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Arabal,Arabal,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Arakhapada,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Arangabad,Mirjapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Areikana,Areikana,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Arimul,Jenapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Arjunpur,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Aruha,Aruha,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Badabarisahi,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Badachanabari,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Badadangabuda,Anjira,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bada Mangalpur,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Badanachhipur,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Badasohal,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bahagada,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Bajabati,Pakhara,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Balabhadrapur,Madhusudanpur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Balaram Pur,Talajanga,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Balbhadraprasadpatana,Bhawanipur(Bhuban),755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Balibiri,Neulapur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Baligari,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Baligari-I,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Baligari-Ii,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Balikudia,Raichanda,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Balipal,Areikana,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Bamphu,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bankasahi,Mangalpur,755018
Odisha,Jajpur,Dharmasala,Dahrmasala,Baragadia,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Baraman,Sahanidiha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Baramunduli,Puranaboulamal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Baranahanagar,Arabal,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Bararukha,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Barda,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Basantamada,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Basudeipur,Deoda,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Batijanga,Aruha,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Batijora,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Baunsamuli,Madhapurgarh,754082
Odisha,Jajpur,Dharmasala,Dahrmasala,Bauns Anta,Antia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Baunsaradha,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Baunsathalia,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bedapur,Brundadeipur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Betamali Sasan,Kamagarh,755043
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhabanipur,Bhawanipur(Bhuban),755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhabanipur,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhadanda,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhagabanpur,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhaliaput,Kumari,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhalukhai,Chahata,754023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhandaripada,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bharatpur,Kamagarh,755043
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhaturpasi,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhounri,Mirjapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Bhubanpur,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Bichhakhandi,Endalba,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Biribati,Pakhara,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Brahmanda,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Brahmapur,Khetrapal,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Brahma Pur,Jenapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Brahmapur Sasan,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Brundadeipur,Brundadeipur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Brundadei Pur,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Chahata,Chahata,754023
Odisha,Jajpur,Dharmasala,Dahrmasala,Chaitanpur,Aruha,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Chaka Srichandanpur,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Chaka Telipokhari,Sahanidiha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Chakradhar Pur,Chakradharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Chakradharsola,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Chakroda,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Chandamohina,Uttarpratap,755023
Odisha,Jajpur,Dharmasala,Rasulpur,Chandapur,Maheswarpur,755014
Odisha,Jajpur,Dharmasala,Dahrmasala,Charibatia,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Chheliapada,Pakhara,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Chikitabindha,Antia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Chinamalia,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Chora Muhan,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Dakhinsasan,Jaraka,755050
Odisha,Jajpur,Dharmasala,Dahrmasala,Dalagan,Kabatabandha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Dankari,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Daulatpur,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Deoda,Deoda,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Derabar,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Deuli,Kumari,755009
Odisha,Jajpur,Dharmasala,Dahrmasala,Deulipal,Kumari,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Dhiapat,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Digambarpur,Abhayapur,755026
Odisha,Jajpur,Dharmasala,Dahrmasala,Digambarpur,Abhayapur,755026
Odisha,Jajpur,Dharmasala,Dahrmasala,Dihakasti,Brundadeipur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Dubagadia,Jaraka,755050
Odisha,Jajpur,Dharmasala,Dahrmasala,Endalaba,Endalba,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Eresandha,Jenapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Fatepur,Sundaria,755012
Odisha,Jajpur,Dharmasala,Dahrmasala,Gadadharpur,Sahanidiha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Gahana,Chakradharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Gangadharpur,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Garaida,Abhayapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Gehlei,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Gengutia,Kamagarh,755043
Odisha,Jajpur,Dharmasala,Dahrmasala,Ghasibara,Jenapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Ghikoili,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Gobareswar,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Gobinda Pur,Brundadeipur,754023
Odisha,Jajpur,Dharmasala,Dahrmasala,Gogal,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Gohiratikar,Raichanda,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Goliamuhan Patana,Kamagarh,755043
Odisha,Jajpur,Dharmasala,Binjharpur,Gopalpur,Arei,755027
Odisha,Jajpur,Dharmasala,Dahrmasala,Gopanagara,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Guaranga,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Gujipal,Areikana,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Gundilo,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Hamaja Pur,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Hamirpur,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Harichandanpur,Areikana,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Harichandanpur,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Haridasol,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Haridaspur,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Harideipur,Sundaria,755012
Odisha,Jajpur,Dharmasala,Dahrmasala,Ichhapur,Sundaria,755012
Odisha,Jajpur,Dharmasala,Dahrmasala,Imamanagar,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Ituni,Sundaria,755012
Odisha,Jajpur,Dharmasala,Dahrmasala,Jaganathpur Sasan,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Jahal,Bhawanipur(Bhuban),755043
Odisha,Jajpur,Dharmasala,Dahrmasala,Jalasarapur,Uttarpratap,755009
Odisha,Jajpur,Dharmasala,Dahrmasala,Jalsukha,Kumari,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Jamubania,Kumari,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Jamujori,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Jaraka,Jaraka,755050
Odisha,Jajpur,Dharmasala,Dahrmasala,Jemadeipur,Patunia,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Jenapur,Jenapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Jharagadia,Aruha,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Jharsohal,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Jhatiapara,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Jogarada,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kabatabandha (Ct),Kabatabandha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kadampal,Kadampal,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Kaduabaulamal,Puranaboulamal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kaduamagura,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kailani,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kaimabada,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kaimasana,Uttarpratap,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kainchamaua,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kalanda,Endalba,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kamagar,Kamagarh,755043
Odisha,Jajpur,Dharmasala,Dahrmasala,Kampalu,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kanchia,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kanhupur,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kanipatia,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Kankia,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kansalapat,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Kantabania,Neulapur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kantigadia,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Kapileswarpur,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kapileswarpur-Ii,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kapileswarpur-Iii,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Khajuribati,Puranaboulamal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Khajurikana,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kharilo,Antia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kharipadia,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Khetrapal,Khetrapal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Khunta,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kolhasamil Hinjalpata,Aruha,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kosalia,Haridaspur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Kotapur,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Kothidiha,Mangalpur,755018
Odisha,Jajpur,Dharmasala,Dahrmasala,Krushnapasi,Puranaboulamal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kukudeipur,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kulabengipata,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Kumari,Kumari,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kurikana,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kustira,Antia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kusunpur,Jenapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Kusunpur,Samparu,754205
Odisha,Jajpur,Dharmasala,Dahrmasala,Kusunpur,,754205
Odisha,Jajpur,Dharmasala,Dahrmasala,Lunibara,Sahanidiha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,MADHUBAN,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Madhupur Gada,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Madhupur Pat,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Madhusudan Pur,Madhusudanpur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Maharapari,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Mahisara,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Mahul Tikar,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Mandia,Pakhara,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Mangalpur,Mangalpur,755018
Odisha,Jajpur,Dharmasala,Dahrmasala,Mangarajpur,Abhayapur,755009
Odisha,Jajpur,Dharmasala,Dahrmasala,Maninathpur,Bhawanipur(Bhuban),755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Marzitapur,Marjitapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Mirjapur,Mirjapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Mirjapursamilbasudeipur,Deoda,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Mobabila Chaka,Chahata,754023
Odisha,Jajpur,Dharmasala,Dahrmasala,Mukunda Pur,Chakradharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Muraripur,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Muratpur,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Nachhindra Pur,Patunia,755011
Odisha,Jajpur,Dharmasala,Dahrmasala,Nakhapasi,Aruha,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Nakua,Pakhara,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Nalubati,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Nanpur,Aruha,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Narasinghapur,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Narasinghapur,Uttarpratap,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Narasinghpur,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Nasadipur,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Naupal,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Nayatota,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Neulpur,Neulapur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Neulpurbazar,Neulapur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Niladeipur,Abhayapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Nilakanthapur,Uttarpratap,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Nilambarpur,Sahanidiha,754024
Odisha,Jajpur,Dharmasala,Dahrmasala,Nosta,Kadampal,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Nuagan,Patapur,755013
Odisha,Jajpur,Dharmasala,Dahrmasala,Nuagan(A),Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Nuagan-B,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Nuapada,Khetrapal,755017
Odisha,Jajpur,Dharmasala,Dahrmasala,Olarmalia,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Osadeipur,Badakanichi,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Osara,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Paikarapur,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Paikara Pur,Rekhhideipur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Paikerapur,Uttarpratap,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Pakhara,Pakhara,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Palar,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Pandua,Kumari,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Panimuhani,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Panturi,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Parichakada,Kamagarh,755043
Odisha,Jajpur,Dharmasala,Dahrmasala,Parikhet,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Patapur,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Patpur,Endalba,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Patunia,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Phajilpur,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Pipalidiha,Kantigadia,755049
Odisha,Jajpur,Dharmasala,Dahrmasala,Pitamba,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Pobala,Taranjia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Pratappursasan,Sundaria,755012
Odisha,Jajpur,Dharmasala,Dahrmasala,Purunabaulamal,Puranaboulamal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Purunia,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Radhadeipur,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Radhanagar,Badakanichi,755015
Odisha,Jajpur,Dharmasala,Dahrmasala,Ragadiposi,Madhapurgarh,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Raghunathapur Sasan,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Raghunathpur,Thanual,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Raghunath Pur,Brundadeipur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Rahadpur,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Raichhanda,Raichanda,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Raiparabara,Mangalpur,755018
Odisha,Jajpur,Dharmasala,Dahrmasala,Rajia,Gangadharpur,755003
Odisha,Jajpur,Dharmasala,Dahrmasala,Rakhi,Uttarpratap,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Rampei,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Rampur,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Rampurkaitha,Talajanga,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Ranasinghbati,Bhawanipur(Bhuban),755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Ransala Jorapari,Neulapur,755024
Odisha,Jajpur,Dharmasala,Dahrmasala,Ratanpur,Abhayapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Rekhidei Pur,Rekhhideipur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Rungurunga Paikara Pur,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sahanidiha,Sahanidiha,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Saharabati,Khetrapal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sahasapur,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Salepur,Mirjapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Salpaturi,Mahisara,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sambaria,Bhawanipur(Bhuban),755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Samparu,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Samsarpur,Madhapurgarh,754023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sanabari Sahi,Patapur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sanabrahmapur,Samparu,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sanachanda Pur,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Sanadangabuda,Brundadeipur,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sana Mangalpur,Chourmuha,755023
Odisha,Jajpur,Dharmasala,Badchana,Sananachhipur,Anaka,755005
Odisha,Jajpur,Dharmasala,Dahrmasala,Sananahangara,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Sanaraipada,Kottapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Sankaridiha,Jaraka,755050
Odisha,Jajpur,Dharmasala,Dahrmasala,Sankha,Patunia,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Santasahi,Bhawanipur(Bhuban),755025
Odisha,Jajpur,Dharmasala,Dahrmasala,Sarangatiran,Mirjapur,755008
Odisha,Jajpur,Dharmasala,Dahrmasala,Sarei,Sundaria,755012
Odisha,Jajpur,Dharmasala,Dahrmasala,Satman,Puranaboulamal,755023
Odisha,Jajpur,Dharmasala,Dahrmasala,Sebatipur,Abhayapur,755023
